"FilingID","ReferenceID","Disclosure Type","CRD Number","Affiliate Type","Registered","Affiliate Name"
2006705,1734828,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006705,1734829,"Regulatory Action",,"Firm","N","BLACKROCK INC"
2006705,1734829,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006705,1734829,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006705,1734829,"Regulatory Action",107105,"Firm","Y","BLACKROCK FINANCIAL MANAGEMENT, INC"
2006705,1734829,"Regulatory Action",108069,"Firm","Y","BLACKROCK CAPITAL MANAGEMENT, INC."
2006705,1734829,"Regulatory Action",108928,"Firm","Y","BLACKROCK INVESTMENT MANAGEMENT, LLC"
2006705,1734829,"Regulatory Action",38642,"Firm","Y","BLACKROCK INVESTMENTS, LLC"
2006713,1734869,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006713,1734870,"Civil Judicial Action",,"Firm","Y","BLACKROCK INC"
2006713,1734872,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006713,1734874,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006713,1734875,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006713,1734876,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006713,1734879,"Regulatory Action",,"Firm","N","BLACKROCK, INC."
2006713,1734880,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006713,1734881,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006713,1734882,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006713,1734883,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006713,1734884,"Regulatory Action",,"Firm","N","BLACKROCK, INC"
2006713,1734884,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006713,1734884,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006713,1734885,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006713,1734887,"Regulatory Action",,"Firm","N","BLACKROCK MEXICO OPERADORA, S.A. DE C.V., SOCIEDAD OPERADORA DE FONDOS DE INVERSIÓN"
2006713,1734888,"Regulatory Action",,"Firm","N","BLACKROCK INC"
2006713,1734888,"Regulatory Action",105247,"Firm","Y","BLACKROCK FUND ADVISORS"
2006713,1734888,"Regulatory Action",106614,"Firm","Y","BLACKROCK ADVISORS, LLC"
2006713,1734888,"Regulatory Action",107105,"Firm","Y","BLACKROCK FINANCIAL MANAGEMENT, INC"
2006713,1734888,"Regulatory Action",108069,"Firm","Y","BLACKROCK CAPITAL MANAGEMENT, INC."
2006713,1734888,"Regulatory Action",108928,"Firm","Y","BLACKROCK INVESTMENT MANAGEMENT, LLC"
2006713,1734888,"Regulatory Action",38642,"Firm","Y","BLACKROCK INVESTMENTS, LLC"
2006919,1735419,"Regulatory Action",172140,"Firm","Y","FRANKLIN TEMPLETON INTERNATIONAL SERVICES S.A R.L."
2006919,1735420,"Regulatory Action",,"Firm","N","LEGG MASON, INC."
